Brightness,Greenness,Wetness,Label
5751.261,603.8742,-2853.4807,0
5812.3647,551.2776,-2873.5085,0
5571.9746,599.6338,-2761.7422,0
5628.878,588.7281,-2793.0867,0
5587.5586,632.4687,-2811.344,0
5588.505,649.9838,-2821.5515,0
5658.687,624.394,-2846.8506,0
5427.1084,606.2531,-2755.5312,0
5596.232,602.9354,-2807.5674,0
5677.237,597.7967,-2811.5376,0
5625.1685,549.7969,-2793.2844,0
5608.6284,599.8829,-2819.685,0
5637.2783,605.5496,-2817.2915,0
5575.891,619.0655,-2809.5725,0
5517.5015,602.7805,-2784.042,0
5536.5205,584.6063,-2810.7488,0
2295.0498,-417.5186,-1562.4626,0
2678.0107,-276.6301,-1882.8754,0
2988.4814,-326.9696,-2369.8643,0
2770.9673,-183.5027,-2007.2183,0
2337.3792,-346.752,-1545.6842,0
2524.9702,-492.4725,-1986.0784,0
2710.9612,-365.6013,-2005.8278,0
2918.3096,-319.5156,-2305.5034,0
2792.4927,-220.4612,-2176.7349,0
2430.2854,-281.6721,-1572.0074,0
2649.4192,-529.9332,-2279.8484,0
2714.871,-352.1307,-2070.747,0
2873.0269,-347.2403,-2298.1077,0
2825.8132,-178.2787,-2183.765,0
2457.14,-288.6621,-1654.1086,0
2575.15,-71.3472,-1614.5094,0
2741.9146,-593.8566,-2361.8516,0
2822.8262,-437.5666,-2264.4675,0
2933.603,-358.0593,-2423.4878,0
2885.6199,-146.6413,-2170.465,0
2552.2783,-333.1209,-1807.3378,0
2437.8938,-124.8959,-1524.6288,0
2806.7073,-577.3545,-2469.566,0
2926.6516,-501.1818,-2489.5308,0
2928.5613,-331.7179,-2382.5156,0
2882.6887,-229.0641,-2245.9963,0
2588.149,-300.5932,-1852.851,0
2240.369,-220.6633,-1441.3531,0
2726.727,-520.8324,-2311.4814,0
2820.3518,-461.5445,-2402.646,0
2819.694,-260.0216,-2186.7954,0
2782.5142,-193.0787,-2147.5881,0
2612.5518,-231.9867,-1871.2817,0
2227.9976,-276.922,-1536.6783,0
2506.8535,-445.9446,-2015.5815,0
2743.6028,-392.5781,-2271.0173,0
2806.9883,-220.1442,-2138.777,0
2773.6013,-171.8943,-2096.3943,0
2670.9126,-246.4993,-1950.7614,0
2290.6013,-263.1007,-1546.3259,0
2430.2092,-392.0825,-1781.0675,0
2605.8435,-350.5166,-1983.4353,0
2705.6526,-226.5189,-2028.6387,0
2711.2102,-162.5023,-2045.824,0
2711.8545,-237.8013,-2018.7781,0
2337.3545,-288.6567,-1614.9847,0
2309.6934,-325.1642,-1604.9495,0
2571.217,-277.645,-1904.684,0
2666.369,-233.1724,-2045.5728,0
2706.255,-195.8475,-2023.7354,0
2393.0227,-348.9132,-1803.0126,0
2229.2195,-401.4071,-1549.7637,0
2468.6255,-346.8387,-1774.6737,0
2659.2917,-333.4327,-2081.8882,0
2640.5571,-197.3231,-1952.2842,0
2431.1821,-310.8776,-1789.8809,0
2231.8806,-385.8953,-1551.0822,0
2381.9053,-354.0805,-1660.6783,0
2633.893,-355.64,-2070.5652,0
2570.1797,-260.2017,-1947.3455,0
2504.0234,-288.8309,-1840.1658,0
2236.105,-330.873,-1482.3477,0
2326.985,-336.2068,-1564.6353,0
2587.401,-370.0752,-2041.6805,0
2598.2285,-236.8391,-1961.6895,0
2489.2556,-301.087,-1849.3092,0
2250.7048,-366.4884,-1588.3362,0
2348.9438,-338.7266,-1620.342,0
2533.589,-326.2505,-1942.1312,0
2584.7292,-170.5916,-1876.1609,0
2570.9353,-296.4689,-1922.045,0
2357.456,-427.8695,-1828.0435,0
2378.701,-338.8695,-1696.3187,0
2410.4817,-222.5923,-1758.9512,0
2575.9307,-132.3758,-1828.6416,0
2742.5327,-232.9627,-2006.04,0
2412.0027,-453.0036,-1877.1846,0
2350.5503,-345.1031,-1718.8031,0
2420.2847,-261.596,-1817.3657,0
2567.6982,-152.7204,-1862.8175,0
2735.615,-176.396,-1952.6799,0
2409.9412,-459.3253,-1895.7842,0
2410.8328,-403.8094,-1854.1838,0
2445.548,-261.5477,-1861.4769,0
2524.4458,-167.6516,-1859.9202,0
2631.7898,-185.3008,-1910.5555,0
2490.1035,-514.1049,-2051.1003,0
2427.0261,-422.4913,-1906.4264,0
2444.8606,-231.1339,-1816.414,0
2522.7876,-186.3469,-1931.1761,0
2606.453,-232.8837,-1995.0839,0
2363.8196,-417.2997,-1785.0563,0
2347.1606,-384.3226,-1760.2762,0
2437.7625,-323.829,-1758.2708,0
2520.6238,-332.1397,-1969.7158,0
2471.0564,-242.2711,-1827.6691,0
2082.6062,-394.8273,-1455.8112,0
2156.922,-310.6305,-1413.3,0
2504.5486,-409.7289,-1979.1704,0
2343.4143,-305.5014,-1704.3002,0
2100.46,-400.2565,-1490.3002,0
2145.522,-334.3114,-1467.3309,0
2427.3872,-361.4905,-1864.328,0
2397.2173,-344.5883,-1809.0328,0
2385.7505,-311.5457,-1664.0802,0
2150.6506,-364.541,-1511.1313,0
2186.0896,-312.2225,-1460.0078,0
2472.8584,-343.1933,-1886.8181,0
2523.439,-395.6399,-2047.4423,0
2457.1975,-387.1003,-1798.8815,0
2192.3655,-364.1678,-1562.6549,0
2148.7893,-309.2703,-1438.5441,0
2449.6904,-338.9523,-1869.3829,0
2507.4363,-403.8934,-2010.787,0
2540.547,-361.5867,-1857.8555,0
2201.599,-395.0932,-1657.6132,0
2150.397,-338.8384,-1478.2952,0
2439.172,-343.9229,-1874.7441,0
2509.327,-368.0123,-1962.6742,0
2518.927,-316.1002,-1858.5139,0
2231.7246,-400.5013,-1688.0393,0
2239.3662,-371.0541,-1620.3347,0
2423.365,-337.1321,-1847.317,0
2488.1787,-366.0305,-1975.3566,0
2416.0354,-312.4612,-1793.565,0
2317.4553,-411.6424,-1820.9365,0
2253.041,-397.7098,-1663.3546,0
2341.602,-321.3643,-1706.9856,0
2400.605,-340.9972,-1844.8086,0
2466.3945,-293.0447,-1803.1221,0
2488.5193,-483.7629,-2071.0215,0
2313.8518,-437.1221,-1783.3154,0
2397.6167,-352.6321,-1774.3888,0
2419.3796,-344.8729,-1871.2009,0
2444.9756,-279.2601,-1858.4471,0
2608.1895,-450.6185,-2192.3625,0
2597.3325,-534.111,-2157.8345,0
2531.3528,-427.7176,-2018.0656,0
2552.5837,-396.8721,-2130.2627,0
2520.9607,-383.7534,-2111.9016,0
2599.1716,-566.5232,-2257.9106,0
2476.162,-422.1062,-2039.4229,0
2613.412,-439.9612,-2248.7776,0
2620.166,-419.1469,-2235.8052,0
2400.8594,-445.1478,-1942.8147,0
2367.8318,-389.7003,-1851.6808,0
2492.628,-426.5709,-2106.7505,0
2504.832,-384.4291,-2056.9116,0
2297.487,-429.6071,-1794.4315,0
2350.6313,-400.5028,-1802.393,0
2429.055,-388.8126,-1942.0413,0
2538.4863,-392.9584,-2048.7944,0
2267.7297,-415.0366,-1768.9358,0
2372.0835,-445.1613,-1853.4517,0
2452.322,-366.6346,-1879.4177,0
2615.9395,-364.3419,-2054.7568,0
2256.745,-418.9438,-1762.1107,0
2334.1477,-395.9906,-1805.7397,0
2468.1057,-359.7811,-1899.1539,0
2518.167,-322.3204,-1910.0647,0
2286.395,-397.8777,-1818.8049,0
2356.829,-389.3898,-1833.2405,0
2488.7393,-380.3483,-1946.0425,0
2585.129,-335.977,-2019.0367,0
2389.6174,-542.443,-1551.4011,0
2338.609,-597.8656,-1589.3041,0
2288.738,-597.0544,-1540.0571,0
2376.9392,-601.288,-1648.7126,0
2592.6863,-505.446,-1844.1783,0
2385.979,-550.13,-1557.7913,0
2289.2417,-618.373,-1523.0945,0
2302.8643,-637.4213,-1556.1215,0
2346.6406,-600.9708,-1558.3625,0
2570.7708,-524.3427,-1760.2911,0
2339.1172,-561.2399,-1535.3407,0
2239.5393,-624.0223,-1458.7871,0
2257.6035,-626.77,-1466.5656,0
2281.202,-630.2232,-1450.8618,0
2539.203,-531.8214,-1708.4359,0
2298.0276,-670.2869,-1522.7612,0
2251.935,-664.3673,-1487.1293,0
2216.64,-628.4809,-1362.9641,0
2440.0728,-511.9066,-1554.3347,0
2310.1174,-687.0167,-1554.1115,0
2286.8381,-701.5506,-1563.4786,0
2175.562,-648.0138,-1379.9478,0
2361.0015,-513.1745,-1507.9752,0
2296.86,-645.8848,-1494.6215,0
2289.8955,-667.0049,-1502.7686,0
2215.0183,-652.0418,-1422.2887,0
2371.7078,-580.1196,-1568.3888,0
2344.6926,-623.187,-1542.2826,0
2313.3777,-656.5366,-1548.6693,0
2319.88,-666.8251,-1547.6353,0
2387.9707,-631.6841,-1614.5895,0
2394.8796,-641.6534,-1625.5161,0
2379.5625,-709.5203,-1653.0963,0
2351.3435,-697.0352,-1636.4093,0
2345.254,-635.9381,-1556.9415,0
2417.9634,-644.6127,-1655.9548,0
2395.6946,-717.5486,-1650.7577,0
2322.5308,-672.8529,-1575.2386,0
2380.1555,-629.2068,-1550.2678,0
2387.2737,-587.7614,-1580.1284,0
2386.9155,-724.1172,-1657.0177,0
2342.87,-686.6371,-1587.9515,0
2382.5916,-692.253,-1621.0997,0
2412.4297,-600.2206,-1609.7893,0
2405.2195,-750.2107,-1695.4978,0
2396.565,-733.3331,-1681.2603,0
2364.0667,-726.0076,-1661.7126,0
2420.2478,-594.2325,-1604.4764,0
2388.1172,-716.6962,-1635.7528,0
2394.552,-742.7306,-1718.56,0
2345.826,-730.36,-1645.6501,0
2418.9832,-529.3485,-1580.3495,0
2353.5508,-674.0681,-1582.6304,0
2386.512,-728.8973,-1664.5186,0
2331.914,-702.6247,-1579.6788,0
2315.4133,-656.6965,-1544.5623,0
2375.3352,-716.1555,-1660.1042,0
2306.2227,-681.3671,-1568.3481,0
2428.6204,-607.7247,-1670.5096,0
2300.1416,-622.1823,-1530.7758,0
2379.0393,-693.9072,-1640.8712,0
2261.1252,-615.7447,-1503.4089,0
2365.9597,-576.819,-1569.5697,0
2382.201,-619.9632,-1668.4221,0
2390.377,-692.9771,-1729.4886,0
2292.2798,-644.4818,-1587.786,0
2305.727,-578.4048,-1588.6945,0
2345.3506,-653.6717,-1810.8749,0
2425.1646,-707.2806,-1861.6016,0
2403.8486,-686.5983,-1784.9178,0
2408.1572,-612.4197,-1809.8617,0
2436.4395,-596.1229,-1846.643,0
2428.6426,-575.9323,-1789.3309,0
2413.4211,-619.8193,-1790.9788,0
2396.8242,-648.789,-1872.6082,0
2509.5469,-679.7865,-2104.739,0
2493.238,-657.9742,-2062.524,0
2476.5088,-638.4815,-1994.849,0
2508.0215,-636.9831,-2023.96,0
2510.5251,-686.7393,-2034.5096,0
2513.4614,-690.8033,-2055.8794,0
2488.366,-723.7109,-2074.6624,0
2476.236,-722.1362,-2089.5437,0
2496.588,-735.2305,-2102.8804,0
2476.7163,-718.1912,-2045.2122,0
2462.0195,-705.7468,-1989.9552,0
2656.0996,-651.1267,-2090.215,0
2627.8003,-678.4125,-2103.552,0
2575.4417,-692.0694,-2064.794,0
2557.177,-716.8451,-2109.5745,0
2549.4092,-724.345,-2166.1006,0
2540.3274,-752.9219,-2175.474,0
2548.1682,-729.1935,-2200.1707,0
2570.0317,-725.8361,-2192.7903,0
2525.6665,-694.4555,-2145.386,0
2513.0999,-685.5828,-2113.3757,0
2472.3245,-727.2154,-2107.6194,0
2474.3582,-711.6124,-2063.3477,0
2485.8975,-736.7583,-2090.2217,0
2465.781,-715.1503,-2072.4836,0
2472.18,-712.4591,-1991.1089,0
2486.817,-683.8482,-1933.038,0
2464.2834,-672.9264,-1915.7089,0
2420.1875,-667.2544,-1851.9609,0
2404.4204,-694.805,-1878.4681,0
2576.4338,-715.6814,-2099.819,0
2592.1567,-710.323,-2121.9238,0
2622.4365,-731.5825,-2173.0364,0
2645.734,-734.4562,-2229.3008,0
2663.685,-739.8594,-2249.0107,0
2667.2185,-727.1766,-2240.2622,0
2647.361,-737.8778,-2221.719,0
2619.8052,-737.0468,-2151.575,0
2617.3054,-719.8215,-2145.9705,0
2624.932,-716.7605,-2141.179,0
2609.4458,-719.3143,-2157.5078,0
2571.5154,-690.5578,-2104.285,0
2571.3538,-714.45,-2108.0068,0
2521.4783,-717.2381,-2058.2136,0
2505.1616,-734.5631,-2026.9011,0
2490.6477,-701.9271,-2038.3392,0
2498.0962,-714.6753,-2063.9326,0
2503.7725,-718.076,-2062.846,0
2498.7844,-679.1498,-2000.7983,0
2502.9062,-678.6039,-1991.398,0
2479.4287,-683.0283,-1967.6088,0
2442.642,-708.7761,-1955.3593,0
2462.0278,-712.67,-1978.8441,0
2436.7126,-719.388,-1950.6128,0
2263.3474,-600.4767,-1636.4589,0
2258.0613,-601.3868,-1672.9081,0
2607.1765,-718.8873,-2103.7935,0
2617.7283,-747.9743,-2180.414,0
2615.9514,-773.6279,-2229.4978,0
2610.7876,-770.4828,-2238.2166,0
2618.9277,-769.2687,-2236.4397,0
2606.0625,-760.4757,-2219.4385,0
2586.3596,-744.2279,-2142.4731,0
2590.3486,-737.2649,-2112.778,0
2578.5693,-734.8326,-2091.6638,0
2570.8408,-736.1701,-2097.5647,0
2587.0747,-725.248,-2100.8628,0
2569.9734,-708.6027,-2110.2493,0
2618.2495,-719.513,-2156.3445,0
2616.2007,-700.5855,-2118.601,0
2605.539,-700.625,-2113.2856,0
2628.0796,-677.5513,-2084.287,0
2608.908,-685.3596,-2058.3384,0
2610.0706,-685.4721,-2015.28,0
2604.4502,-662.9601,-2017.5724,0
2613.1604,-695.6455,-2044.1274,0
2586.2002,-673.8874,-2041.2185,0
2559.4016,-667.9852,-2015.194,0
2534.6204,-652.1329,-1960.4178,0
2488.2512,-660.0948,-1941.2894,0
2461.8433,-679.4467,-1939.0879,0
2437.268,-667.3538,-1875.8666,0
2427.4531,-646.7475,-1822.3888,0
2415.1604,-649.3222,-1815.4651,0
2369.8489,-656.5607,-1805.1842,0
2367.0518,-686.4152,-1824.6133,0
2339.08,-672.5452,-1802.3853,0
2274.823,-644.0414,-1746.8535,0
2264.0625,-604.7475,-1663.4824,0
2751.7676,-691.5951,-2233.8748,0
2706.0977,-708.8067,-2199.8484,0
2686.351,-706.3514,-2204.7576,0
2638.3643,-735.7085,-2176.7573,0
2617.2043,-739.9061,-2174.56,0
2580.3604,-731.9678,-2144.8235,0
2538.2876,-711.1293,-2078.5938,0
2538.486,-705.2813,-2069.8333,0
2524.1643,-716.4206,-2040.0828,0
2531.5125,-737.779,-2046.7596,0
2523.9807,-740.7396,-2052.7788,0
2496.6997,-738.0387,-2032.1638,0
2513.413,-730.6379,-2048.3003,0
2508.187,-759.621,-2066.6748,0
2513.8652,-753.1665,-2095.1836,0
2534.7556,-742.4099,-2101.5396,0
2560.6455,-738.6587,-2100.9824,0
2552.831,-694.3039,-2050.4211,0
2588.0027,-649.0346,-2028.6942,0
2591.9673,-667.3489,-2035.2134,0
2588.2087,-663.4444,-2017.6614,0
2573.5447,-679.5672,-2037.6425,0
2569.1824,-661.5791,-1994.9258,0
2567.846,-640.5835,-1957.5898,0
2630.8904,-659.8388,-1973.7058,0
2640.6384,-650.9999,-1958.7374,0
2589.7847,-654.3729,-1920.1915,0
2458.4697,-712.1038,-1964.1686,0
2459.3726,-670.5355,-1937.0627,0
2487.301,-671.9089,-1918.646,0
2485.5518,-677.9495,-1912.2052,0
2412.7644,-676.413,-1814.9701,0
2399.792,-658.0132,-1766.332,0
2415.2468,-686.9732,-1808.7344,0
2397.0798,-669.3446,-1820.081,0
2376.5972,-680.8603,-1781.4471,0
2370.986,-639.0938,-1739.5688,0
2336.9275,-658.5048,-1718.63,0
2311.864,-636.8631,-1701.2119,0
2464.269,-676.8435,-1901.7598,0
2758.7502,-700.3993,-2300.8037,0
2704.7812,-716.8838,-2232.4836,0
2687.688,-689.3756,-2200.4487,0
2669.762,-683.1769,-2165.2776,0
2688.691,-706.333,-2165.4834,0
2683.797,-702.7958,-2155.0688,0
2655.9915,-715.11,-2131.8943,0
2624.4546,-708.526,-2112.6548,0
2626.6108,-698.158,-2114.4338,0
2594.3696,-690.0809,-2094.2952,0
2601.083,-673.7519,-2057.5679,0
2580.864,-696.1386,-2083.6772,0
2550.1704,-693.6358,-2066.7695,0
2527.6077,-702.1395,-2050.9812,0
2526.37,-715.7598,-2033.5168,0
2510.7866,-738.6777,-2036.6215,0
2494.999,-747.475,-2039.3485,0
2466.698,-746.5921,-1994.9437,0
2506.7776,-752.7662,-2045.4979,0
2494.546,-757.2506,-2034.0913,0
2479.8784,-755.925,-2013.0636,0
2490.5608,-752.5956,-2022.8041,0
2505.3472,-755.5454,-2031.8003,0
2496.4614,-728.9321,-2011.5684,0
2502.8755,-720.5202,-2015.1434,0
2512.5918,-704.7677,-2004.7891,0
2565.5498,-706.4661,-2028.9991,0
2589.7788,-691.1066,-2040.0078,0
2565.2546,-679.8405,-1930.7433,0
2503.2485,-691.2556,-1927.5935,0
2492.1191,-691.46,-1942.544,0
2461.388,-644.4963,-1860.1437,0
2457.9333,-617.4898,-1806.4951,0
2462.118,-613.6741,-1824.0243,0
2461.9087,-629.8948,-1828.7506,0
2446.0564,-664.4574,-1872.5564,0
2454.595,-698.0475,-1903.7512,0
2464.414,-707.0891,-1939.2975,0
2489.5806,-713.1954,-1979.6041,0
2599.684,-679.0592,-2084.3494,0
2732.8696,-581.2946,-2048.2402,0
2664.396,-626.9917,-2052.2217,0
2655.3337,-644.8227,-2083.676,0
2645.8958,-646.4175,-2085.9072,0
2639.877,-655.4384,-2102.2683,0
2660.9949,-656.2058,-2136.0984,0
2683.8506,-662.3545,-2155.4463,0
2666.7932,-680.553,-2113.2798,0
2666.446,-683.9535,-2117.5728,0
2630.9973,-695.9303,-2117.0864,0
2628.4966,-684.4837,-2090.7646,0
2626.6013,-676.0614,-2085.267,0
2621.5625,-701.3771,-2092.0845,0
2652.8137,-699.7451,-2091.7625,0
2631.7732,-699.4867,-2097.322,0
2609.1636,-695.6628,-2080.4346,0
2587.5752,-698.6503,-2037.8024,0
2548.129,-701.061,-1996.8645,0
2544.7014,-732.9938,-2030.9888,0
2543.9507,-711.4768,-2014.5115,0
2501.2595,-729.2625,-1999.3687,0
2539.7363,-732.6843,-2069.283,0
2540.782,-747.3401,-2074.2283,0
2523.034,-729.2496,-2027.5966,0
2495.389,-748.9395,-2014.1489,0
2483.0525,-747.6592,-1971.0524,0
2507.553,-788.9545,-2027.4698,0
2503.6453,-809.2771,-2073.1582,0
2491.4568,-794.9051,-1999.5142,0
2515.2488,-772.8535,-2025.597,0
2606.4622,-644.7279,-1968.3275,0
2618.2866,-657.487,-1951.372,0
2601.9949,-683.3955,-1933.827,0
2636.7969,-674.1835,-1957.0741,0
2635.0679,-676.6488,-1952.0509,0
2638.0635,-643.939,-1951.9781,0
2623.6743,-622.7199,-1915.2494,0
2605.229,-650.3612,-1948.5507,0
2561.611,-690.1917,-2000.7292,0
2550.845,-703.123,-2047.445,0
2590.628,-481.4193,-1800.9648,0
2600.8506,-506.5964,-1869.8702,0
2635.4536,-506.7333,-1896.9655,0
2609.279,-541.2672,-1899.3646,0
2599.364,-575.5799,-1916.9794,0
2613.1216,-568.4152,-1946.6812,0
2634.965,-595.219,-1984.7963,0
2627.5547,-630.1173,-2012.205,0
2651.9456,-650.6727,-2063.2537,0
2631.2134,-666.6326,-2074.4402,0
2623.5176,-662.7156,-2078.2651,0
2601.0825,-661.2015,-2103.86,0
2579.604,-674.4661,-2091.9749,0
2597.8872,-661.31,-2099.4104,0
2612.8894,-658.54,-2123.185,0
2615.157,-667.3085,-2127.9292,0
2602.9717,-647.4826,-2082.2112,0
2621.2788,-618.5074,-2034.4325,0
2632.4429,-641.0761,-1999.8896,0
2611.5203,-661.9532,-1968.4478,0
2646.5256,-717.6651,-2014.8748,0
2645.2278,-713.4187,-2037.5756,0
2631.5806,-696.5621,-2031.184,0
2636.405,-707.4118,-2021.4745,0
2634.7537,-714.0351,-2048.315,0
2636.4246,-734.6484,-2033.9166,0
2624.7002,-728.5885,-2044.4473,0
2582.9792,-739.8918,-2019.4125,0
2563.8733,-763.781,-2009.3208,0
2565.9563,-737.7281,-1993.6184,0
2566.9902,-776.9654,-2034.7668,0
2576.6882,-766.0125,-2084.9814,0
2576.7695,-767.8487,-2079.864,0
2612.39,-739.0754,-2050.6528,0
2648.197,-712.8604,-2099.7954,0
2653.181,-720.2961,-2108.9084,0
2649.6492,-696.3547,-2066.7817,0
2653.102,-677.2068,-2023.2422,0
2696.5757,-671.541,-2058.993,0
2743.186,-681.2705,-2084.8994,0
2669.7188,-386.7496,-1746.665,0
2653.7156,-426.1281,-1787.5005,0
2648.1528,-440.6798,-1779.4535,0
2603.8696,-482.7821,-1824.4684,0
2551.3303,-529.8135,-1876.6853,0
2542.8806,-554.77,-1916.3658,0
2540.734,-557.2925,-1883.781,0
2524.5837,-570.0354,-1888.3384,0
2493.984,-600.9161,-1910.1293,0
2496.9207,-607.7233,-1935.7196,0
2537.3037,-600.8825,-1959.841,0
2560.3574,-611.188,-2031.3912,0
2574.0842,-601.0192,-2029.7137,0
2587.309,-625.533,-2013.4205,0
2596.181,-615.3582,-1980.3185,0
2627.1465,-583.9369,-1966.9679,0
2663.233,-592.1269,-1968.059,0
2694.9358,-580.9047,-1974.4948,0
2702.8247,-622.8613,-1975.9559,0
2635.178,-622.932,-1941.0052,0
2647.2244,-614.2861,-1953.9766,0
2655.8733,-629.724,-1958.3896,0
2631.8042,-634.712,-1943.5787,0
2635.2205,-635.9871,-1931.0054,0
2641.1338,-658.9818,-1972.9661,0
2658.4778,-696.5049,-2026.6902,0
2699.2832,-712.2589,-2049.7412,0
2730.0618,-706.1576,-2063.3235,0
2733.1084,-722.4262,-2045.2931,0
2715.375,-699.6405,-1986.5532,0
2692.721,-724.7786,-1986.3011,0
2659.827,-747.1987,-1998.0518,0
2662.256,-724.618,-2008.7515,0
2573.386,-815.0422,-2087.8008,0
2620.2502,-793.6408,-2098.9785,0
2631.6008,-807.7897,-2120.2786,0
2629.2998,-798.3606,-2132.0103,0
2579.5315,-787.9269,-2097.168,0
2611.6582,-770.6199,-2119.117,0
2593.2737,-724.9588,-2108.597,0
2785.2546,-243.4703,-1744.2954,0
2838.2566,-247.4279,-1761.2151,0
2808.9653,-270.3074,-1774.7972,0
2795.4417,-287.9479,-1749.7563,0
2735.0967,-348.0588,-1762.6107,0
2696.8267,-452.0192,-1863.4362,0
2659.2268,-488.9061,-1873.5913,0
2624.8108,-522.9105,-1858.5902,0
2584.9143,-535.8152,-1894.9958,0
2573.6897,-511.5161,-1878.332,0
2567.4783,-539.7967,-1923.1678,0
2571.4583,-553.9214,-1917.8036,0
2554.0212,-555.535,-1937.5458,0
2561.4807,-579.4687,-1932.5483,0
2526.8596,-591.6997,-1956.6008,0
2535.2495,-579.0218,-1943.013,0
2585.8462,-539.667,-1930.4427,0
2606.5686,-516.4302,-1883.8032,0
2609.0173,-522.0207,-1890.1831,0
2578.797,-545.4922,-1871.8324,0
2501.7866,-552.346,-1843.9231,0
2522.8806,-524.7684,-1790.3525,0
2567.3796,-544.7169,-1830.6003,0
2606.299,-574.7935,-1859.1588,0
2637.5623,-559.1415,-1828.7339,0
2657.1199,-549.2296,-1812.4406,0
2699.7683,-587.5275,-1828.6948,0
2690.043,-623.7434,-1857.7598,0
2684.023,-626.1435,-1910.3666,0
2688.6145,-636.237,-1963.7222,0
2684.3918,-637.9598,-1966.5051,0
2705.401,-622.1708,-1975.2242,0
2678.8364,-635.9425,-1942.0735,0
2691.7827,-643.8346,-1972.6855,0
2701.9658,-678.8808,-1985.5449,0
2650.6543,-739.4881,-2052.7026,0
2660.6343,-739.9613,-2088.592,0
2681.2805,-736.2124,-2092.6565,0
2643.1401,-732.5819,-2059.465,0
2610.735,-728.7924,-2060.772,0
2774.7207,-259.0798,-1721.4749,0
2824.1802,-249.074,-1784.0314,0
2793.9812,-270.1898,-1811.3978,0
2766.1646,-279.794,-1778.8447,0
2645.66,-323.837,-1726.5623,0
2625.9048,-382.8849,-1799.5977,0
2632.787,-395.9995,-1818.964,0
2642.5474,-405.9165,-1821.9761,0
2641.5503,-455.0217,-1837.6177,0
2703.6985,-397.7738,-1810.5862,0
2702.3098,-460.3357,-1895.883,0
2681.231,-508.6578,-1915.3433,0
2676.7341,-516.1442,-1940.8376,0
2727.662,-515.1942,-1943.0989,0
2720.979,-502.105,-1950.6536,0
2686.2341,-511.076,-1920.299,0
2644.3127,-501.4016,-1885.8444,0
2647.0051,-516.7354,-1887.704,0
2613.4924,-522.983,-1890.0482,0
2588.7622,-531.3438,-1871.4503,0
2510.5906,-509.5374,-1813.9724,0
2491.332,-506.4398,-1770.128,0
2470.0872,-511.0165,-1776.1277,0
2465.1028,-513.4276,-1783.7649,0
2453.4492,-507.6758,-1755.6274,0
2489.1836,-490.4013,-1781.923,0
2547.5002,-485.0219,-1778.8549,0
2534.4797,-508.0532,-1764.7867,0
2558.3904,-475.2063,-1705.7004,0
2601.1003,-459.8452,-1711.8069,0
2599.1318,-476.4466,-1730.4514,0
2643.243,-533.7395,-1773.7655,0
2647.7473,-604.9766,-1818.1732,0
2693.136,-627.629,-1883.1135,0
2735.7263,-655.8508,-1972.2174,0
2742.1733,-667.049,-1922.3857,0
2694.2185,-725.1668,-2009.1343,0
2724.0527,-740.4616,-2056.4424,0
2742.219,-728.2326,-2053.7986,0
2714.0657,-682.5289,-2000.2452,0
2655.3003,-419.7672,-1936.149,0
2690.1284,-403.9972,-1925.3431,0
2645.641,-433.037,-1876.0815,0
2571.746,-431.9808,-1803.2697,0
2555.8157,-428.2433,-1795.8772,0
2578.7375,-427.1942,-1809.0806,0
2581.5452,-466.8575,-1812.2607,0
2629.0852,-458.6878,-1874.3624,0
2699.9473,-432.988,-1937.5703,0
2718.804,-428.4122,-1899.7935,0
2645.6987,-395.2979,-1834.303,0
2631.7668,-475.1881,-1900.376,0
2625.1987,-484.3218,-1907.8314,0
2642.5952,-484.3723,-1944.7745,0
2651.0605,-497.4976,-1926.4396,0
2676.176,-494.0283,-1951.5056,0
2666.587,-480.8506,-1889.959,0
2675.2,-510.4224,-1876.7218,0
2650.8728,-514.7034,-1845.1898,0
2626.1956,-537.9044,-1831.9152,0
2616.144,-533.2167,-1836.885,0
2611.6372,-531.4058,-1838.4174,0
2609.8838,-515.2767,-1800.158,0
2558.5073,-475.8319,-1764.6637,0
2522.4155,-465.5682,-1718.6355,0
2480.201,-504.8112,-1693.7314,0
2474.6,-504.0115,-1686.2572,0
2476.9712,-531.4371,-1713.1633,0
2489.6238,-536.6053,-1769.6743,0
2489.6963,-576.8417,-1786.7437,0
2519.2368,-578.8373,-1759.9719,0
2515.157,-564.7652,-1755.249,0
2535.7668,-590.2578,-1814.3284,0
2558.2056,-595.0284,-1842.5142,0
2580.4023,-610.51,-1863.81,0
2596.005,-614.0142,-1910.7609,0
2682.8684,-676.4123,-1980.0825,0
2661.016,-631.403,-1994.6154,0
2551.844,-453.8016,-1871.5514,0
2576.2285,-443.9599,-1876.6405,0
2665.2588,-444.9951,-1872.881,0
2721.6863,-436.925,-1898.2106,0
2753.8767,-471.2691,-1892.82,0
2755.0173,-471.0741,-1845.0093,0
2710.603,-492.974,-1855.0592,0
2658.3599,-524.4997,-1862.8063,0
2615.2087,-527.5827,-1889.8253,0
